,Loss train,Loss test,R2 train,R2 test,MSE train,MSE test,MAE train,MAE test,MAPE train,MAPE test
1,0.9408976541215899,0.20676111813394782,0.9912875478821487,0.9913916786777442,0.20636538,0.2067611,0.40300602,0.40359402,0.032168146,0.03243326
2,0.1333033212520171,0.05973494768241218,0.9975174102761557,0.9975129877476782,0.058803253,0.059734914,0.20130098,0.20263092,0.016799914,0.017104615
3,0.09154908896602715,0.03943521760041923,0.9983604342754254,0.9983581483907489,0.03883517,0.039435223,0.15157782,0.15237638,0.01262873,0.012910153
4,0.07054254492951786,0.02618991450323324,0.9989165924627155,0.9989096050118426,0.025661869,0.026189921,0.12454508,0.12557994,0.010776844,0.011049323
